area,membersAccessible,region,pokemon,pokedexNumber,morning,day,night,membership,heldItem,tier,levels
Sinnoh Safari Area Zone 4,,Sinnoh,Arbok,24,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Psyduck,54,,Day,,,,1,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Tangela,114,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Marill,183,Morning,Day,Night,#FF00BF,,5,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Yanma,193,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Wooper,194,,,Night,,,1,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Quagsire,195,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Beldum,374,,,Night,,,8,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Starly,396,Morning,Day,Night,,,6,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Bidoof,399,Morning,,,,,1,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Bibarel,400,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Budew,406,Morning,Day,Night,,,5,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Carnivine,455,Morning,,,,,8,24-28
Sinnoh Safari Area Zone 4,,Sinnoh,Joltik,595,,Day,,,,8,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Arbok,24,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Psyduck,54,Morning,Day,Night,,,1,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Marill,183,Morning,Day,Night,#FF00BF,,5,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Yanma,193,Morning,Day,Night,,,3,24-285
Sinnoh Safari Area Zone 5,,Sinnoh,Piplup,393,,,Night,,,7,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Starly,396,Morning,Day,Night,,,6,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Bidoof,399,Morning,,,,,1,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Bibarel,400,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Budew,406,Morning,Day,Night,,,5,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Munna,517,Morning,Day,Night,,,7,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Emolga,587,,Day,,#FF00BF,[[Cheri Berry]],9,24-28
Sinnoh Safari Area Zone 5,,Sinnoh,Goomy,704,,,Night,#FF00BF,,8,24-28
Sinnoh Safari Area Zone 6,,Sinnoh,Tangela,114,Morning,Day,Night,,,2,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Marill,183,Morning,Day,Night,,,5,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Wooper,194,Morning,Day,Night,,,1,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Quagsire,195,Morning,Day,Night,,,3,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Azurill,298,Morning,Day,Night,,,5,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Starly,396,Morning,Day,Night,,,3,24-28
Sinnoh Safari Area Zone 6,,Sinnoh,Bidoof,399,Morning,Day,Night,,,2,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Budew,406,Morning,Day,Night,,,5,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Bonsly,438,Morning,Day,Night,,,7,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Tynamo,602,,,Night,,[[Thunder Stone]],8,25-29
Sinnoh Safari Area Zone 6,,Sinnoh,Stunfisk,618,Morning,Day,,,,8,25-29
Sinnoh Victory Road 1F,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,45-49
Sinnoh Victory Road 1F,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,45-49
Sinnoh Victory Road 1F,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,45-49
Sinnoh Victory Road 1F,,Sinnoh,Onix,95,Morning,Day,Night,,,5,45-49
Sinnoh Victory Road 1F,,Sinnoh,Rhyhorn,111,Morning,Day,Night,,,6,45-49
Sinnoh Victory Road 1F,,Sinnoh,Rhydon,112,Morning,Day,Night,,,6,45-49
Sinnoh Victory Road 1F,,Sinnoh,Steelix,208,Morning,Day,Night,,,8,45-49
Sinnoh Victory Road 1F,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,45-49
Sinnoh Victory Road 1F,,Sinnoh,Gabite,444,Morning,Day,Night,,,9,45-49
Sinnoh Victory Road 2F,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,45-49
Sinnoh Victory Road 2F,,Sinnoh,Kadabra,64,Morning,Day,Night,,,7,45-49
Sinnoh Victory Road 2F,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,45-49
Sinnoh Victory Road 2F,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,45-49
Sinnoh Victory Road 2F,,Sinnoh,Magneton,82,Morning,Day,Night,,,4,45-49
Sinnoh Victory Road 2F,,Sinnoh,Onix,95,Morning,Day,Night,,,5,45-49
Sinnoh Victory Road 2F,,Sinnoh,Steelix,208,Morning,Day,Night,,,8,45-49
Sinnoh Victory Road 2F,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,45-49
Sinnoh Victory Road 2F,,Sinnoh,Gabite,444,Morning,Day,Night,,,9,45-49
Sinnoh Victory Road B1F,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,45-49
Sinnoh Victory Road B1F,,Sinnoh,Graveler,75,Morning,Day,Night,,,2,45-49
Sinnoh Victory Road B1F,,Sinnoh,Onix,95,Morning,Day,Night,,,5,45-49
Sinnoh Victory Road B1F,,Sinnoh,Azumarill,184,Morning,Day,Night,,,4,45-49
Sinnoh Victory Road B1F,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,45-49
Sinnoh Victory Road B1F,,Sinnoh,Floatzel,419,Morning,Day,Night,,,6,45-49
Sinnoh Victory Road B1F,,Sinnoh,Mienfoo,619,Morning,Day,Night,#FF00BF,,8,30-34
Sinnoh Victory Road B1F,,Sinnoh,Deino,633,,,Night,,,9,45-49
Sinnoh Victory Road B1F Deep,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Dewgong,87,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Onix,95,Morning,Day,Night,,,4,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Azumarill,184,Morning,Day,Night,,,6,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Steelix,208,Morning,Day,Night,,,7,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Floatzel,419,Morning,Day,Night,,,8,50-54
Sinnoh Victory Road B1F Deep,,Sinnoh,Gabite,444,Morning,Day,Night,,,9,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Golbat,42,,,Night,,,1,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Onix,95,Morning,Day,Night,,,4,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Steelix,208,Morning,Day,Night,,,7,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Gabite,444,Morning,Day,Night,,,9,50-54
Sinnoh Victory Road B1F Deep Entrance,,Sinnoh,Scraggy,559,Morning,Day,Night,#FF00BF,,9,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Onix,95,Morning,Day,Night,,,4,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Steelix,208,Morning,Day,Night,,,7,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Medicham,308,Morning,Day,Night,,,8,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Floatzel,419,Morning,Day,Night,,,8,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Gabite,444,Morning,Day,Night,,,9,50-54
Sinnoh Victory Road B1F Deep Exit,,Sinnoh,Timburr,532,Morning,Day,Night,#FF00BF,,9,50-54
Sky Pillar 1F,,Hoenn,Zubat,41,Morning,Day,Night,,,1,45-48
Sky Pillar 1F,,Hoenn,Golbat,42,Morning,Day,Night,,,3,48-51
Sky Pillar 1F,,Hoenn,Spinarak,167,Morning,Day,Night,,,1,48-51
Sky Pillar 1F,,Hoenn,Ariados,168,Morning,Day,Night,,,5,48-51
Sky Pillar 1F,,Hoenn,Sableye,302,Morning,Day,Night,,[[Scope Lens]],7,48-51
Sky Pillar 1F,,Hoenn,Banette,354,Morning,Day,Night,,,6,48-51
Sky Pillar 3F,,Hoenn,Zubat,41,Morning,Day,Night,,,1,45-48
Sky Pillar 3F,,Hoenn,Golbat,42,Morning,Day,Night,,,3,48-51
Sky Pillar 3F,,Hoenn,Spinarak,167,Morning,Day,Night,,,1,48-51
Sky Pillar 3F,,Hoenn,Ariados,168,Morning,Day,Night,,,5,48-51
Sky Pillar 3F,,Hoenn,Mawile,303,,,Night,,,9,48-51
Sky Pillar 3F,,Hoenn,Claydol,344,Morning,Day,Night,,,8,48-51
Sky Pillar 5F,,Hoenn,Zubat,41,Morning,Day,Night,,,1,45-48
Sky Pillar 5F,,Hoenn,Golbat,42,Morning,Day,Night,,,3,48-51
Sky Pillar 5F,,Hoenn,Spinarak,167,Morning,Day,Night,,,1,48-51
Sky Pillar 5F,,Hoenn,Ariados,168,Morning,Day,Night,,,5,48-51
Sky Pillar 5F,,Hoenn,Altaria,334,,Day,,,,9,48-51
Sky Pillar 5F,,Hoenn,Dusclops,356,Morning,Day,Night,,[[Reaper Cloth]],9,48-51
Slowpoke Well,,Johto,Zubat,41,Morning,Day,Night,,,1,8-12
Slowpoke Well,,Johto,Slowpoke,79,Morning,Day,Night,,[[Lagging Tail]],2,8-12
Slowpoke Well,,Johto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],4,8-12
Slowpoke Well,,Johto,Chingling,433,Morning,Day,Night,,,6,8-12
Slowpoke Well,,Johto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],5,8-12
Slowpoke Well L1,,Johto,Zubat,41,Morning,Day,Night,,,1,8-12
Slowpoke Well L1,,Johto,Golbat,42,Morning,Day,Night,,,2,8-12
Slowpoke Well L1,,Johto,Slowpoke,79,Morning,Day,Night,,[[Lagging Tail]],2,8-12
Slowpoke Well L1,,Johto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],4,8-12
Slowpoke Well L1,,Johto,Chingling,433,Morning,Day,Night,,,6,8-12
Slowpoke Well L1,,Johto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],5,8-12
Sprout Tower 1F,,Johto,Rattata,19,Morning,Day,Night,,,1,4-8
Sprout Tower 1F,,Johto,Gastly,92,Morning,Day,Night,,,3,4-8
Sprout Tower 1F,,Johto,Spinda,327,Morning,Day,Night,,,9,4-8
Sprout Tower 2F,,Johto,Rattata,19,Morning,Day,Night,,,1,4-8
Sprout Tower 2F,,Johto,Gastly,92,Morning,Day,Night,,,3,4-8
Sprout Tower 2F,,Johto,Spinda,327,Morning,Day,Night,,,9,4-8
Sprout Tower 3F,,Johto,Rattata,19,Morning,Day,Night,,,1,4-8
Sprout Tower 3F,,Johto,Raticate,20,Morning,Day,Night,,,2,7-9
Sprout Tower 3F,,Johto,Gastly,92,Morning,Day,Night,,,3,4-8
Sprout Tower 3F,,Johto,Spinda,327,Morning,Day,Night,,,9,4-8
Stark Mountain Entrance Pt,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,54-58
Stark Mountain Entrance Pt,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,54-58
Stark Mountain Entrance Pt,,Sinnoh,Geodude,74,Morning,Day,Night,,,1,54-58
Stark Mountain Entrance Pt,,Sinnoh,Graveler,75,Morning,Day,Night,,,2,54-58
Stark Mountain Entrance Pt,,Sinnoh,Onix,95,Morning,Day,Night,,,4,54-58
Stark Mountain Entrance Pt,,Sinnoh,Rhyhorn,111,Morning,Day,Night,,,5,54-58
Stark Mountain Entrance Pt,,Sinnoh,Rhydon,112,Morning,Day,Night,,,6,54-58
Stark Mountain Entrance Pt,,Sinnoh,Slugma,218,Morning,Day,Night,,,3,54-58
Stark Mountain Entrance Pt,,Sinnoh,Magcargo,219,Morning,Day,Night,,,6,54-58
Stark Mountain Entrance Pt,,Sinnoh,Magby,240,Morning,Day,Night,#FF00BF,[[Magmarizer]],9,54-58
Stark Mountain Entrance Pt,,Sinnoh,Camerupt,323,Morning,Day,Night,,,8,54-58
Stark Mountain Exterior Pt,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,53-57
Stark Mountain Exterior Pt,,Sinnoh,Graveler,75,Morning,Day,Night,,,2,53-57
Stark Mountain Exterior Pt,,Sinnoh,Weezing,110,Morning,Day,Night,,,5,53-57
Stark Mountain Exterior Pt,,Sinnoh,Rhyhorn,111,Morning,Day,Night,,,6,53-57
Stark Mountain Exterior Pt,,Sinnoh,Rhydon,112,Morning,Day,Night,,,6,53-57
Stark Mountain Exterior Pt,,Sinnoh,Gligar,207,Morning,Day,Night,,,8,53-57
Stark Mountain Exterior Pt,,Sinnoh,Skarmory,227,Morning,Day,Night,,,9,53-57
Stark Mountain Exterior Pt,,Sinnoh,Numel,322,Morning,Day,Night,,,5,53-57
Stark Mountain Exterior Pt,,Sinnoh,Camerupt,323,Morning,Day,Night,,,8,53-57
Stark Mountain Exterior Pt,,Sinnoh,Banette,354,Morning,Day,Night,,,6,53-57
Stark Mountain Main Cavern Pt,,Sinnoh,Golbat,42,Morning,Day,Night,,,1,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Machoke,67,Morning,Day,Night,,,2,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Graveler,75,Morning,Day,Night,,,1,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Onix,95,Morning,Day,Night,,,5,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Koffing,109,Morning,Day,Night,,,6,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Weezing,110,Morning,Day,Night,,,6,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Rhydon,112,Morning,Day,Night,,,6,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Slugma,218,Morning,Day,Night,,,3,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Magcargo,219,Morning,Day,Night,,,6,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Magby,240,Morning,Day,Night,,[[Magmarizer]],9,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Camerupt,323,Morning,Day,Night,,,8,56-60
Stark Mountain Main Cavern Pt,,Sinnoh,Heatmor,631,Morning,Day,Night,#FF00BF,,9,56-60
Three Isle Path,#FF00BF,Sevii Islands,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],6,10-20
Three Isle Path,#FF00BF,Sevii Islands,Diglett,50,Morning,Day,Night,,,1,10-20
Three Isle Path,#FF00BF,Sevii Islands,Geodude,74,Morning,Day,Night,,[[Hard Stone]],1,10-20
Three Isle Path,#FF00BF,Sevii Islands,Graveler,75,Morning,Day,Night,,[[Hard Stone]],3,10-20
Three Isle Path,#FF00BF,Sevii Islands,Makuhita,296,Morning,Day,Night,,[[Black Belt]],5,10-20
Three Isle Path,#FF00BF,Sevii Islands,Nosepass,299,Morning,Day,Night,,[[Hard Stone]],9,10-20
Three Isle Path,#FF00BF,Sevii Islands,Whismur,293,Morning,Day,Night,,,5,10-20
Tohjo Falls,,Kanto,Rattata,19,Morning,Day,Night,,,1,22-26
Tohjo Falls,,Kanto,Raticate,20,Morning,Day,Night,,,1,22-26
Tohjo Falls,,Kanto,Zubat,41,Morning,Day,Night,,,1,22-26
Tohjo Falls,,Kanto,Golbat,42,Morning,Day,Night,,,2,22-26
Tohjo Falls,,Kanto,Slowpoke,79,Morning,Day,Night,,[[Lagging Tail]],2,22-26
Tohjo Falls,,Kanto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],3,22-25
Tohjo Falls,,Kanto,Chingling,433,Morning,Day,Night,,,6,22-25
Tohjo Falls,,Kanto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],5,22-26
Trainers Valley,,Kanto,Duskull,355,,,Night,,[[Reaper Cloth]],6,13-17
Trainers Valley,,Kanto,Gastly,92,,,Night,,,3,10-12
Trainers Valley,,Kanto,Houndour,228,,,Night,,,8,10-12
Trainers Valley,,Kanto,Meditite,307,Morning,,Night,,[[Twisted Spoon]],9,10-12
Trainers Valley,,Kanto,Meowth,52,Morning,,Night,,,1,10-12
Trainers Valley,,Kanto,Grimer,88,Morning,Day,Night,,[[Black Sludge]],1,10-12
Trainers Valley,,Kanto,Koffing,109,Morning,Day,Night,,[[Smoke Ball]],3,10-12
Trainers Valley,,Kanto,Krabby,98,Morning,Day,Night,,,1,14-16
Trainers Valley,,Kanto,Rattata,19,Morning,Day,Night,,,1,10-12
Trainers Valley,,Kanto,Shuckle,213,Morning,Day,Night,,[[Berry Juice]],7,10-12
Trainers Valley,,Kanto,Shuppet,353,Morning,Day,Night,,[[Spell Tag]],8,10-12
Trainers Valley,,Kanto,Snubbull,209,Morning,Day,Night,,,4,10-12
Trainers Valley,,Kanto,Wooper,194,Morning,Day,Night,,,2,10-12
Trainers Valley Cave,,Kanto,Gastly,92,Morning,Day,Night,,,1,12-15
Trainers Valley Cave,,Kanto,Golbat,42,Morning,Day,Night,,,3,12-15
Trainers Valley Cave,,Kanto,Onix,95,Morning,Day,Night,,[[Hard Stone]],5,12-15
Trainers Valley Cave,,Kanto,Woobat,527,Morning,Day,Night,,,9,12-15
Trainers Valley Cave,,Kanto,Zubat,41,Morning,Day,Night,,,1,12-15
Treasure Beach,#FF00BF,Sevii Islands,Fearow,22,Morning,,,,[[Sharp Beak]],2,34-38
Treasure Beach,#FF00BF,Sevii Islands,Starly,396,Morning,,,,,9,12-13
Treasure Beach,#FF00BF,Sevii Islands,Ponyta,77,,Day,,,,4,34-38
Treasure Beach,#FF00BF,Sevii Islands,Meowth,52,,,Night,,,1,34-38
Treasure Beach,#FF00BF,Sevii Islands,Persian,53,,,Night,,[[Quick Claw]],2,34-38
Treasure Beach,#FF00BF,Sevii Islands,Spearow,21,Morning,,Night,,[[Sharp Beak]],1,34-38
Treasure Beach,#FF00BF,Sevii Islands,Tangela,114,Morning,Day,Night,,[[Miracle Seed]],2,34-38
Union Cave 1F,,Johto,Rattata,19,Morning,Day,Night,,,1,6-10
Union Cave 1F,,Johto,Sandshrew,27,Morning,Day,Night,,[[Quick Claw]],2,6-10
Union Cave 1F,,Johto,Zubat,41,Morning,Day,Night,,,1,6-10
Union Cave 1F,,Johto,Geodude,74,Morning,Day,Night,,[[Hard Stone]],1,6-10
Union Cave 1F,,Johto,Onix,95,Morning,Day,Night,,[[Hard Stone]],6,6-10
Union Cave 1F,,Johto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],4,6-10
Union Cave 1F,,Johto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],6,6-10
Union Cave B1F,,Johto,Sandshrew,27,Morning,Day,Night,,[[Oran Berry]],1,6-10
Union Cave B1F,,Johto,Zubat,41,Morning,Day,Night,,[[Soothe Bell]],2,6-10
Union Cave B1F,,Johto,Geodude,74,Morning,Day,Night,,[[Hard Stone]],1,6-10
Union Cave B1F,,Johto,Onix,95,Morning,Day,Night,,[[Hard Stone]],8,6-10
Union Cave B1F,,Johto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],4,6-10
Union Cave B1F,,Johto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],6,6-10
Union Cave B2F,,Johto,Sandshrew,27,Morning,Day,Night,,[[Oran Berry]],1,6-10
Union Cave B2F,,Johto,Zubat,41,Morning,Day,Night,,[[Soothe Bell]],1,6-10
Union Cave B2F,,Johto,Onix,95,Morning,Day,Night,,[[Hard Stone]],5,6-10
Union Cave B2F,,Johto,Marill,183,Morning,Day,Night,,[[Oran Berry]],5,11-15
Union Cave B2F,,Johto,Makuhita,296,Morning,Day,Night,,[[Black Belt]],3,6-10
Union Cave B2F,,Johto,Bronzor,436,Morning,Day,Night,,[[Metal Coat]],6,6-10
Unknown Place,,Kanto,Delibird,225,,,Night,#FF00BF,[[NeverMeltIce]],1,32-34
Unknown Place,,Kanto,Donphan,232,Morning,Day,Night,,,5,35-59
Unknown Place,,Kanto,Golduck,55,Morning,Day,Night,,,2,35-59
Unknown Place,,Kanto,Murkrow,198,,,Night,,[[Dusk Stone]],8,35-59
Unknown Place,,Kanto,Phanpy,231,Morning,,,,,4,35-59
Unknown Place,,Kanto,Slowbro,80,Morning,Day,Night,,,1,35-59
Unknown Place,,Kanto,Sneasel,215,,,Night,,[[Razor Claw]],5,35-59
Unknown Place,,Kanto,Snorunt,361,,,Night,,[[Dawn Stone]],3,35-59
Unknown Place,,Kanto,Swinub,220,Morning,Day,Night,,[[NeverMeltIce]],2,28-48
Unknown Place,,Kanto,Zangoose,335,Morning,Day,Night,#FF00BF,[[Silk Scarf]],9,28-30
Valley of Steel Western Peak,,Hoenn,Zubat,41,,,Night,,,1,23-27
Valley of Steel Western Peak,,Hoenn,Klefki,707,Morning,,Night,#FF00BF,[[Light Clay]],9,20-24
Valley of Steel Western Peak,,Hoenn,Skarmory,227,Morning,Day,,,,8,20-24
Valley of Steel Western Peak,,Hoenn,Bronzor,436,Morning,Day,Night,,,4,20-24
Valley of Steel Western Peak,,Hoenn,Magnemite,81,Morning,Day,Night,,,1,20-24
Valley of Steel Western Peak,,Hoenn,Magneton,82,Morning,Day,Night,,,4,25-27
Valley of Steel Western Peak,,Hoenn,Meowth,52,Morning,Day,Night,,,2,20-24
Valley of Steel Western Peak,,Hoenn,Onix,95,Morning,Day,Night,,,3,20-24
Valley of Steel Western Peak,,Hoenn,Steelix,208,Morning,Day,Night,,,6,25-26
Valley of Steel Western Peak,,Hoenn,Torkoal,324,Morning,Day,Night,,,8,23-27
Valley of Steel Eastern Peak,,Hoenn,Ferroseed,597,Morning,Day,,#FF00BF,,9,36-37
Valley of Steel Eastern Peak,,Hoenn,Zubat,41,,,Night,,,1,23-27
Valley of Steel Eastern Peak,,Hoenn,Mawile,303,Morning,,Night,,,8,20-24
Valley of Steel Eastern Peak,,Hoenn,Bronzong,437,Morning,Day,Night,,,8,34-38
Valley of Steel Eastern Peak,,Hoenn,Bronzor,436,Morning,Day,Night,,,4,20-24
Valley of Steel Eastern Peak,,Hoenn,Magnemite,81,Morning,Day,Night,,,1,20-24
Valley of Steel Eastern Peak,,Hoenn,Magneton,82,Morning,Day,Night,,,4,34-36
Valley of Steel Eastern Peak,,Hoenn,Meowth,52,Morning,Day,Night,,,2,20-24
Valley of Steel Eastern Peak,,Hoenn,Onix,95,Morning,Day,Night,,,3,20-24
Valley of Steel Eastern Peak,,Hoenn,Steelix,208,Morning,Day,Night,,,6,34-36
Valley of Steel Eastern Peak,,Hoenn,Torkoal,324,Morning,Day,Night,,,6,23-27
Valley Windworks,,Sinnoh,Mareep,179,Morning,Day,Night,,,2,11-14
Valley Windworks,,Sinnoh,Elekid,239,,Day,,,[[Electirizer]],8,11-14
Valley Windworks,,Sinnoh,Wingull,278,Morning,Day,Night,,,2,11-14
Valley Windworks,,Sinnoh,Shinx,403,Morning,Day,Night,,,7,11-14
Valley Windworks,,Sinnoh,Pachirisu,417,Morning,Day,Night,,,8,11-14
Valley Windworks,,Sinnoh,Buizel,418,Morning,Day,Night,,,6,11-14
Valley Windworks,,Sinnoh,Cherubi,420,Morning,Day,Night,,[[Pecha Berry]],1,11-14
Valley Windworks,,Sinnoh,Shellos,422,Morning,Day,Night,,,9,11-14
Valley Windworks,,Sinnoh,Drifloon,425,Morning,Day,Night,#FF00BF,[[Air Balloon]],9,11-14
Valley Windworks,,Sinnoh,Helioptile,694,Morning,Day,Night,#FF00BF,,8,11-14
Valor Lakefront,,Sinnoh,Geodude,74,Morning,Day,Night,,,1,24-28
Valor Lakefront,,Sinnoh,Graveler,75,Morning,Day,Night,,,3,24-28
Valor Lakefront,,Sinnoh,Girafarig,203,Morning,Day,Night,,,2,24-28
Valor Lakefront,,Sinnoh,Houndour,228,,,Night,,,9,24-28
Valor Lakefront,,Sinnoh,Staravia,397,Morning,Day,Night,,,6,24-28
Valor Lakefront,,Sinnoh,Bibarel,400,Morning,Day,Night,,,3,24-28
Valor Lakefront,,Sinnoh,Kricketune,402,Morning,Day,Night,,,5,24-28
Valor Lakefront,,Sinnoh,Shelmet,616,Morning,Day,,#FF00BF,,9,24-28¸
Victory Road Hoenn 1F,,Hoenn,Zubat,41,Morning,Day,Night,,,1,42-48
Victory Road Hoenn 1F,,Hoenn,Golbat,42,Morning,Day,Night,,,2,42-48
Victory Road Hoenn 1F,,Hoenn,Whismur,293,Morning,Day,Night,,,3,42-48
Victory Road Hoenn 1F,,Hoenn,Loudred,294,Morning,Day,Night,,,4,42-48
Victory Road Hoenn 1F,,Hoenn,Makuhita,296,Morning,Day,Night,,,3,42-48
Victory Road Hoenn 1F,,Hoenn,Hariyama,297,Morning,Day,Night,,,6,42-48
Victory Road Hoenn 1F,,Hoenn,Sableye,302,Morning,Day,Night,#FF00BF,,9,42-48
Victory Road Hoenn 1F,,Hoenn,Aron,304,Morning,,,,,8,49-55
Victory Road Hoenn 1F,,Hoenn,Lairon,305,Morning,Day,Night,,,9,42-48
Victory Road Hoenn B1F,,Hoenn,Golbat,42,Morning,Day,Night,,,3,42-48
Victory Road Hoenn B1F,,Hoenn,Geodude,74,Morning,Day,Night,,,1,42-48
Victory Road Hoenn B1F,,Hoenn,Graveler,75,Morning,Day,Night,,,2,42-48
Victory Road Hoenn B1F,,Hoenn,Loudred,294,Morning,Day,Night,,,5,42-48
Victory Road Hoenn B1F,,Hoenn,Mawile,303,Morning,Day,Night,#FF00BF,,8,50-54
Victory Road Hoenn B1F,,Hoenn,Aron,304,,,Night,#FF00BF,,9,42-48
Victory Road Hoenn B1F,,Hoenn,Meditite,307,Morning,,,,,7,42-48
Victory Road Hoenn B1F,,Hoenn,Medicham,308,Morning,Day,Night,,,8,42-48
Victory Road Hoenn B2F,,Hoenn,Zubat,41,Morning,Day,Night,,,1,42-48
Victory Road Hoenn B2F,,Hoenn,Golbat,42,Morning,Day,Night,,,2,42-48
Victory Road Hoenn B2F,,Hoenn,Whismur,293,Morning,Day,Night,,,3,42-48
Victory Road Hoenn B2F,,Hoenn,Loudred,294,Morning,Day,Night,,,3,42-48
Victory Road Hoenn B2F,,Hoenn,Makuhita,296,Morning,Day,Night,,,2,42-48
Victory Road Hoenn B2F,,Hoenn,Hariyama,297,Morning,Day,Night,,,4,42-48
Victory Road Hoenn B2F,,Hoenn,Aron,304,Morning,Day,Night,,,8,42-48
